Account,trade_date,sentiment,total_pnl,num_trades,avg_size_usd,long_ratio,win_rate
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-20,Extreme Greed,2262.94445,63,1131.5053030303031,0.7878787878787878,0.8409090909090909
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-21,Extreme Greed,287.821918,13,645.536153846154,0.7692307692307693,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-22,Extreme Greed,2867.6138889999997,89,587.97,0.3469387755102041,0.9459459459459459
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-23,Extreme Greed,420.491149,25,501.15999999999997,0.9230769230769231,0.8571428571428571
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-24,Extreme Greed,553.5255989999999,39,583.839,0.825,0.9
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-25,Extreme Greed,416.148576,36,607.7458333333333,0.6944444444444444,0.9523809523809523
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-26,Greed,535.938645,18,586.3983333333333,0.2777777777777778,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-27,Greed,1295.825632,78,600.4903614457832,0.9518072289156626,0.8095238095238095
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-28,Greed,475.702642,41,577.776511627907,0.3953488372093023,0.7714285714285715
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-29,Greed,41.935052,14,446.21642857142854,0.9285714285714286,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-30,Greed,783.829317,42,634.8495454545455,0.20454545454545456,0.95
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-31,Extreme Greed,488.582241,54,426.12614035087717,0.3333333333333333,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-01,Greed,526.448209,33,490.5812121212121,0.8787878787878788,0.92
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-02,Greed,-782.6517170000001,95,475.55675925925925,0.8981481481481481,0.7105263157894737
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-03,Fear,2440.916534,159,633.5157142857142,0.7747252747252747,0.8690476190476191
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-04,Greed,874.3810560000001,32,389.9655882352941,0.5882352941176471,0.8888888888888888
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-05,Neutral,32.72269,3,431.90000000000003,1.0,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-06,Neutral,922.6724320000001,62,414.6168253968254,0.6984126984126984,0.9375
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-07,Fear,126.11297599999999,16,288.2288235294118,1.0,0.9333333333333333
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-08,Fear,78.902492,22,532.6045454545455,1.0,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-09,Neutral,378.027954,29,352.76931034482755,0.896551724137931,0.88
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-10,Fear,4.42722,6,521.32,0.3333333333333333,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-11,Neutral,314.918282,17,456.26176470588234,0.5294117647058824,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-12,Neutral,117.09923500000001,5,661.658,1.0,0.8
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-13,Neutral,534.854304,45,383.71595744680855,0.3404255319148936,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-14,Neutral,-10.630689999999959,45,315.5821276595745,0.3191489361702128,0.9142857142857143
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-15,Neutral,231.07204,21,367.2038095238095,0.6666666666666666,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-16,Neutral,278.922501,40,396.6439024390244,0.7560975609756098,0.6296296296296297
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-17,Neutral,19.482565,13,392.2353846153846,0.8461538461538461,0.7142857142857143
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-18,Neutral,336.64107,54,415.7527777777778,0.7592592592592593,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-19,Fear,89.261197,22,303.90090909090907,0.9090909090909091,0.75
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-20,Neutral,168.023469,13,378.7576923076923,1.0,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-21,Greed,165.776644,14,301.59066666666666,0.7333333333333333,0.9166666666666666
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-22,Neutral,31.523152,18,343.53666666666663,0.6111111111111112,0.4
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-23,Neutral,122.057796,7,369.9928571428572,1.0,0.7142857142857143
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-24,Neutral,437.185458,28,543.7444827586207,1.0,0.9166666666666666
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-25,Fear,3455.584856,166,512.5179473684211,0.8789473684210526,0.8333333333333334
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-26,Extreme Fear,-200.798196,28,603.3185714285713,0.6071428571428571,0.2
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-27,Extreme Fear,-195.841458,18,330.11833333333334,0.6111111111111112,0.2
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-28,Extreme Fear,933.170538,67,514.1759154929578,0.8028169014084507,0.8666666666666667
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-01,Extreme Fear,109.593094,27,617.1918518518519,0.7037037037037037,0.6666666666666666
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-02,Fear,349.12092600000005,21,1106.6938095238095,0.47619047619047616,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-03,Fear,376.017126,32,591.2160606060606,0.48484848484848486,0.75
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-04,Extreme Fear,444.266681,31,502.8234375,1.0,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-05,Extreme Fear,423.18325600000003,20,550.0914285714285,0.7142857142857143,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-06,Fear,102.92652,12,742.9966666666666,0.8333333333333334,0.75
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-07,Fear,781.670551,60,463.668064516129,0.8387096774193549,0.9411764705882353
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-08,Fear,119.3611,31,449.9274193548387,1.0,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-09,Fear,0.0,8,827.6537500000001,1.0,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-10,Extreme Fear,0.0,16,734.3568750000001,1.0,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-11,Extreme Fear,266.837111,31,504.60375,0.75,0.6666666666666666
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-12,Fear,78.714444,7,738.5457142857142,0.42857142857142855,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-13,Neutral,-1.2672399999999993,9,364.46555555555557,0.8888888888888888,0.6666666666666666
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-15,Neutral,202.313183,35,837.4561111111111,0.9166666666666666,0.967741935483871
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-16,Fear,-6.342484000000001,7,569.8328571428572,1.0,0.4
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-17,Fear,-31.277088,3,705.3433333333334,0.3333333333333333,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-19,Fear,-2.8135689999999993,12,485.3908333333334,0.6666666666666666,0.2857142857142857
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-20,Neutral,-147.78931200000002,19,769.2385,0.7,0.8235294117647058
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-21,Fear,39.1247,6,494.46000000000004,0.3333333333333333,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-22,Fear,-1184.046158,11,340.78363636363633,0.0,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-23,Fear,0.0,2,374.475,0.0,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-24,Neutral,-216.431703,24,545.196,0.48,0.7142857142857143
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-25,Neutral,87.95347999999998,3,377.80999999999995,1.0,0.3333333333333333
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-26,Neutral,69.285,3,749.9666666666667,1.0,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-30,Fear,0.0,3,250.07333333333335,1.0,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-31,Fear,798.187528,14,471.555,0.9375,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-01,Fear,-680.287463,19,247.43947368421055,0.47368421052631576,0.3333333333333333
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-02,Fear,93.006465,4,405.9275,1.0,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-03,Fear,7.052034,14,635.2357142857143,1.0,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-04,Fear,0.0,2,874.78,1.0,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-05,Fear,-132.88134,25,586.6572,0.6,0.9090909090909091
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-06,Fear,-1400.5515480000001,15,661.3813333333333,0.6,0.5714285714285714
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-07,Extreme Fear,-5651.552238,48,569.6545833333333,0.5625,0.25925925925925924
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-08,Extreme Fear,-6745.027414,42,700.9559523809525,0.4523809523809524,0.3548387096774194
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-09,Extreme Fear,-3911.273892,53,638.1583928571429,0.5714285714285714,0.5652173913043478
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-10,Fear,258.032458,21,520.317619047619,0.9047619047619048,0.8888888888888888
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-11,Fear,608.246567,27,378.8592857142857,0.7142857142857143,0.8947368421052632
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-12,Fear,3105.920269,40,550.1919512195121,0.6829268292682927,0.8888888888888888
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-13,Neutral,490.32631200000003,25,601.84,0.8461538461538461,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-14,Fear,263.769257,7,377.75428571428574,1.0,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-16,Fear,17.022667,11,768.989090909091,1.0,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-17,Fear,169.67583499999998,28,456.538275862069,0.4827586206896552,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-19,Fear,64.128219,2,375.075,0.0,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-20,Fear,12.652267000000005,21,580.8100000000001,0.7142857142857143,0.9166666666666666
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-21,Fear,-2.1503300000000003,12,249.97833333333332,0.75,0.625
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-22,Neutral,-282.266207,14,343.8335714285714,0.2857142857142857,0.25
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-23,Greed,511.720343,43,336.54622222222224,0.4444444444444444,0.9411764705882353
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-24,Greed,350.896638,23,396.0429166666667,0.5416666666666666,0.75
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-25,Greed,0.0,7,392.83714285714285,0.42857142857142855,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-26,Greed,147.607393,18,288.9161111111111,0.4444444444444444,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-27,Greed,361.183441,13,370.71153846153845,0.8461538461538461,0.75
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-28,Neutral,146.420556,8,360.80111111111114,0.5555555555555556,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-29,Greed,30.495403,7,356.9714285714286,0.14285714285714285,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-05-01,Neutral,37.385304,7,299.0128571428572,0.14285714285714285,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-14,Extreme Greed,0.0,1,24979.8,1.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-19,Extreme Greed,7440.638159,82,5090.390786516854,1.0,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-20,Greed,53635.529649,205,9628.82474789916,0.957983193277311,0.9166666666666666
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-27,Greed,357.346725,18,7190.583333333333,1.0,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-30,Greed,2227.18659,36,6536.572105263158,1.0,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-08,Greed,0.0,123,5040.074460431654,1.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-09,Greed,35352.95374,88,7755.243541666667,1.0,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-10,Neutral,2812.7685,27,4195.841481481481,1.0,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-12,Greed,927.412681,296,830.1821794871795,1.0,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-13,Greed,0.0,23,6845.160434782609,1.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-16,Extreme Greed,13963.52,4,42850.549999999996,1.0,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-19,Extreme Greed,1519.769822,29,3916.7593333333334,1.0,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-20,Extreme Greed,-2427.873799,41,2596.646976744186,1.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-20,Neutral,0.0,13,1538.4553846153844,1.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-24,Neutral,856.4737299999999,40,5876.914634146341,1.0,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-25,Fear,11271.895074,186,5634.781581395349,1.0,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-26,Extreme Fear,22137.551238,49,8442.721599999999,1.0,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-27,Extreme Fear,503.31943,12,8378.118333333334,1.0,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-28,Extreme Fear,22299.186495,83,14857.899887640451,1.0,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-03,Fear,0.0,18,10522.962631578948,1.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-04,Extreme Fear,0.0,141,5549.306774193548,1.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-06,Fear,5109.859504,15,9685.342,1.0,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-07,Fear,0.0,56,1755.7517543859651,1.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-10,Extreme Fear,0.08712,105,5590.744561403509,1.0,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-11,Extreme Fear,0.0,80,3216.501666666667,1.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-13,Neutral,0.0,14,4349.66,1.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-20,Neutral,4839.59228,174,3233.520923076923,1.0,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-21,Fear,0.0,17,1470.5794117647058,1.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-22,Fear,4350.379248,51,1308.6299999999999,1.0,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-23,Fear,2897.148962,71,3986.6614473684212,1.0,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-24,Neutral,48946.705539,168,6360.884432432433,1.0,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-25,Neutral,30531.101000000002,50,12797.315200000001,1.0,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-26,Neutral,9261.449882,128,4924.3603571428575,1.0,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-29,Fear,314.6728,23,15232.22,1.0,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-30,Fear,5362.529222,21,12161.259047619047,1.0,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-31,Fear,4750.8109939999995,46,9463.05744680851,1.0,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-02,Fear,444.205198,16,37473.885625,0.625,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-03,Fear,0.0,57,16666.611,1.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-04,Fear,0.0,47,8264.040980392158,1.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-05,Fear,31134.240601999998,97,5175.765784313725,1.0,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-06,Fear,0.0,94,5508.490970873787,1.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-07,Extreme Fear,13642.628143,170,7781.819788359788,1.0,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-08,Extreme Fear,221.0,3,52275.0,0.3333333333333333,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-09,Extreme Fear,107892.62706,248,17935.84644827586,0.9793103448275862,0.958041958041958
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-10,Fear,84856.33534,190,26118.342432432433,1.0,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-11,Fear,122461.112004,72,24390.13621621622,1.0,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-12,Fear,0.0,66,16878.26676470588,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-14,Fear,21531.8321,75,26925.528815789472,0.7894736842105263,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-15,Fear,0.0,48,3354.117450980392,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-16,Fear,3088.0,1,166444.0,1.0,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-17,Fear,-110.0,6,28273.666666666668,1.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-21,Fear,-681.29819,23,30543.59565217391,1.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-22,Neutral,132.0,6,15215.498333333335,0.16666666666666666,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-23,Greed,2875.230157,112,6709.732727272728,0.5454545454545454,0.45454545454545453
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-24,Greed,459.24741,23,4407.6721739130435,0.9565217391304348,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-25,Greed,0.0,3,63142.666666666664,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-26,Greed,47.876234000000004,40,6897.073170731707,1.0,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-30,Greed,510.0,5,75258.0,0.8,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-13,Extreme Greed,0.0,7,857.2571428571428,1.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-14,Extreme Greed,65.480454,1,6066.28,1.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-15,Extreme Greed,338.42832,7,3292.47625,1.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-16,Extreme Greed,228.57984,6,4537.276666666667,1.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-17,Extreme Greed,429.683075,14,6218.810714285714,1.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-18,Extreme Greed,0.0,12,2833.491666666667,1.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-19,Extreme Greed,0.0,4,2266.8775,1.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-21,Extreme Greed,0.0,1,9744.18,1.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-25,Extreme Greed,1302.916428,7,8159.4742857142855,0.8571428571428571,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-26,Extreme Greed,20.599193,7,3426.62,0.8571428571428571,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-27,Extreme Greed,189.192,26,3224.6703703703706,0.7777777777777778,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-28,Extreme Greed,0.0,3,6671.296666666666,1.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-29,Extreme Greed,883.097404,15,5794.291333333333,1.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-31,Extreme Greed,912.786145,13,3070.2276923076925,0.7692307692307693,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-01,Extreme Greed,0.840939,28,4654.808275862069,0.8620689655172413,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-02,Extreme Greed,883.760812,36,6072.016756756757,0.40540540540540543,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-04,Greed,0.0,32,2999.6165625,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-05,Extreme Greed,4444.4983010000005,10,17253.157,1.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-06,Extreme Greed,236.33513399999998,16,4263.979375,0.25,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-07,Extreme Greed,0.0,23,2173.397391304348,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-08,Extreme Greed,0.0,28,5827.370357142857,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-09,Extreme Greed,0.0,3,19021.280000000002,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-10,Extreme Greed,5207.443414,39,8578.926097560974,1.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-11,Extreme Greed,389.743164,16,4775.06,1.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-12,Extreme Greed,0.0,21,7138.52761904762,1.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-13,Greed,0.0,18,8677.150000000001,1.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-14,Greed,-36565.98544,60,9199.4678125,1.0,0.07317073170731707
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-15,Greed,0.0,3,16671.31666666667,1.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-19,Greed,1946.4454620000001,34,9635.940571428573,0.9142857142857143,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-20,Greed,0.0,2,5999.795,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-22,Greed,0.0,9,5332.623333333333,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-23,Greed,759.2148159999999,48,3567.7494444444446,0.9259259259259259,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-24,Greed,279.185907,20,7063.762,1.0,0.8571428571428571
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-25,Greed,0.0,6,11496.523333333333,1.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-27,Greed,4281.488139,26,5713.498888888889,0.7037037037037037,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-28,Greed,0.0,8,3374.92625,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-29,Greed,526.9338359999999,31,3370.167419354839,0.7741935483870968,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-30,Greed,0.0,23,5209.114583333333,1.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-01,Neutral,0.0,14,6216.103571428571,1.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-03,Neutral,5319.861625,23,12059.708260869564,0.6956521739130435,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-04,Greed,0.0,6,8999.890000000001,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-05,Greed,0.0,4,5996.512500000001,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-06,Greed,968.59038,8,22890.714444444442,0.8888888888888888,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-07,Greed,656.21704,10,9890.126,0.8,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-08,Greed,0.0,10,6583.419,1.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-09,Greed,1147.595856,25,8679.6232,0.8,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-10,Greed,2101.741695,22,7131.0,0.7272727272727273,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-11,Neutral,251.604742,9,7027.661111111111,1.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-12,Greed,0.0,10,4500.464,1.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-13,Greed,2136.853859,25,7525.7636,0.6,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-14,Greed,1150.5233050000002,23,6341.452173913043,1.0,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-15,Greed,948.970582,35,6525.626944444444,0.7222222222222222,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-16,Greed,214.5898,24,6615.870416666668,0.5833333333333334,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-18,Greed,3522.3946610000003,23,5052.1256,0.64,1.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-19,Greed,0.0,8,3749.76125,1.0,0.0
